관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월,위도,경도
서울특별시 성동구청,서울특별시 성동구 서울숲2길 8-1 (성수동1가),서울특별시 성동구 성수동1가 685-342,차량방범,3,2004-12,37.547251,127.039691
서울특별시 성동구청,서울특별시 성동구 서울숲2길 14 (성수동1가),서울특별시 성동구 성수동1가 685-510,차량방범,4,2004-12,37.547141,127.040117
서울특별시 성동구청,서울특별시 성동구 서울숲2길 20 (성수동1가),서울특별시 성동구 성수동1가 685-447,차량방범,1,2004-12,37.546947,127.040814
서울특별시 성동구청,서울특별시 성동구 서울숲4길 8 (성수동1가),서울특별시 성동구 성수동1가 685-260,차량방범,3,2004-12,37.547239,127.041581
서울특별시 성동구청,서울특별시 성동구 서울숲4길 22-23 (성수동1가),서울특별시 성동구 성수동1가 668-60,차량방범,1,2004-12,37.546601,127.043173
서울특별시 성동구청,서울특별시 성동구 마장로 141 (상왕십리동),서울특별시 성동구 하왕십리동 512-2,생활방범,5,2015-04,37.567761,127.026021
서울특별시 성동구청,서울특별시 성동구 금호산2길 41 (금호동3가),서울특별시 성동구 금호동3가 167-1,생활방범,3,2015-10,37.548558,127.024226
서울특별시 성동구청,서울특별시 성동구 금호로 100  (금호동1가),서울특별시 성동구 금호동1가 633,생활방범,2,2015-10,37.549674,127.028178
서울특별시 성동구청,서울특별시 성동구 무학봉15가길 4 (하왕십리동),서울특별시 성동구 하왕십리동 986-95,생활방범,3,2015-10,37.561436,127.031066
서울특별시 성동구청,서울특별시 성동구 무학봉16길 11 (하왕십리동),서울특별시 성동구 행당동 298-107,생활방범,3,2015-10,37.560533,127.032255
서울특별시 성동구청,서울특별시 성동구 서울숲4길 10 (성수1가),서울특별시 성동구 성수동1가 685-259,생활방범,3,2015-10,37.547461,127.042191
서울특별시 성동구청,서울특별시 성동구 아차산로17길 21 (성수2가),서울특별시 성동구 성수동2가 277-32,생활방범,3,2015-10,37.544798,127.062825
서울특별시 성동구청,서울특별시 성동구 용답중앙길 89-2 (용답동),서울특별시 성동구 용답동 19-9,생활방범,3,2015-10,37.561952,127.055311
서울특별시 성동구청,서울특별시 성동구 마장로39길 24 (마장동),서울특별시 성동구 마장동 770-1,생활방범,3,2015-10,37.567198,127.043517
서울특별시 성동구청,서울특별시 성동구 한림말길 16-5 (옥수동),서울특별시 성동구 옥수동 204-8,생활방범,3,2015-10,37.540939,127.012818
서울특별시 성동구청,서울특별시 성동구 독서당로 270 (금호동4가),서울특별시 성동구 금호동4가 800,생활방범,2,2015-10,37.545314,127.017524
서울특별시 성동구청,서울특별시 성동구 독서당로 435 (응봉동),서울특별시 성동구 응봉동 97-1,생활방범,3,2015-10,37.553839,127.033621
서울특별시 성동구청,서울특별시 성동구 무학로14길 21-6 (하왕십리동),서울특별시 성동구 하왕십리동 258,생활방범,3,2015-10,37.567873,127.033018
서울특별시 성동구청,서울특별시 성동구 서울숲6길 17 (성수1가),서울특별시 성동구 성수동1가  668-8,생활방범,3,2015-10,37.547638,127.043335
서울특별시 성동구청,서울특별시 성동구 광나루로4가길 2 (성수2가),서울특별시 성동구 성수동2가  299-57,생활방범,3,2015-10,37.549794,127.054139
서울특별시 성동구청,서울특별시 성동구 동일로 263-49 (송정동),서울특별시 성동구 송정동  88-13,생활방범,3,2015-10,37.555349,127.070338
서울특별시 성동구청,서울특별시 성동구 자동차시장1길 39,서울특별시 성동구 용답동 229-10,생활방범,2,2014-10,37.561246,127.061912
서울특별시 성동구청,서울특별시 성동구 마조로19길 21-14,서울특별시 성동구 마장동 797-29,생활방범,2,2014-09,37.564616,127.038857
서울특별시 성동구청,서울특별시 성동구 왕십리로 28길 4-1,서울특별시 성동구 도선동 302,생활방범,4,2014-09,37.564072,127.031181
서울특별시 성동구청,서울특별시 성동구 자동차시장길 22,서울특별시 성동구 용답동 223-5,생활방범,3,2014-09,37.561578,127.056401
서울특별시 성동구청,서울특별시 성동구 청계천로10가길 8,서울특별시 성동구 마장동 441-1,생활방범,3,2014-09,37.569691,127.033161
서울특별시 성동구청,서울특별시 성동구 난계로 18,서울특별시 성동구 금호동1가 622-1,생활방범,3,2014-09,37.553356,127.024959
서울특별시 성동구청,서울특별시 성동구 서울숲2길 46 (성수동1가),서울특별시 성동구 성수동1가 668-123,차량방범,1,2004-12,37.546161,127.043735
서울특별시 성동구청,서울특별시 성동구 왕십리로5길 3 (성수동1가),서울특별시 성동구 성수동1가 685-580,차량방범,3,2016-11,37.546282,127.044347
서울특별시 성동구청,서울특별시 성동구 -,서울특별시 성동구 성수동1가 715-1,시설물관리,3,2016-10,37.547564,127.045041
서울특별시 성동구청,서울특별시 성동구 -,서울특별시 성동구 하왕십리동 1055,시설물관리,3,2016-10,37.560066,127.021162
서울특별시 성동구청,서울특별시 성동구 금호산9길 9,서울특별시 성동구 금호동3가 1266,시설물관리,3,2016-10,37.549324,127.016513
서울특별시 성동구청,서울특별시 성동구 장터5가길 8,서울특별시 성동구 금호동3가 459,시설물관리,3,2016-10,37.550345,127.019381
서울특별시 성동구청,서울특별시 성동구,서울특별시 성동구 하왕십리동 773,시설물관리,3,2016-10,37.565797,127.025638
서울특별시 성동구청,서울특별시 성동구,서울특별시 성동구 하왕십리동 773,시설물관리,3,2016-10,37.565797,127.025638
서울특별시 성동구청,서울특별시 성동구 금옥소시설물관리,서울특별시 성동구 금호동2가 1213,시설물관리,2,2015-10,37.550841,127.020401
서울특별시 성동구청,서울특별시 성동구 성수1가어린이시설물관리,서울특별시 성동구 성수동1가 479-4,시설물관리,2,2015-10,37.537944,127.045794
서울특별시 성동구청,서울특별시 성동구 성수근린시설물관리,서울특별시 성동구 성수동2가 302-25,시설물관리,2,2015-10,37.544862,127.052779
서울특별시 성동구청,서울특별시 성동구 보람어린이시설물관리,서울특별시 성동구 마장동 827,시설물관리,2,2015-10,37.565851,127.038646
서울특별시 성동구청,서울특별시 성동구 응봉산,서울특별시 성동구 응봉동 267-1,시설물관리,2,2015-10,37.548918,127.029905
서울특별시 성동구청,서울특별시 성동구 응봉산,서울특별시 성동구 응봉동 267-1,시설물관리,2,2015-10,37.548161,127.030989
서울특별시 성동구청,서울특별시 성동구 달맞이봉시설물관리,서울특별시 성동구 금호동4가 367-1,시설물관리,1,2015-10,37.543847,127.021713
서울특별시 성동구청,서울특별시 성동구 난계로 58 대림시설물관리,서울특별시 성동구 행당동 347-2,시설물관리,1,2014-09,37.556556,127.025047
서울특별시 성동구청,서울특별시 성동구 난계로 58 대림시설물관리,서울특별시 성동구 행당동 347-2,시설물관리,2,2014-09,37.557266,127.024941
서울특별시 성동구청,서울특별시 성동구 금호로1길 33 푸른어린이시설물관리,서울특별시 성동구 금호동4가 456,시설물관리,1,2014-09,37.547013,127.023264
서울특별시 성동구청,서울특별시 성동구 매봉길 매봉소시설물관리,서울특별시 성동구 옥수동 산5-164,시설물관리,2,2014-09,37.544789,127.009425
서울특별시 성동구청,서울특별시 성동구 성수일로4길 37 무지개어린이시설물관리,서울특별시 성동구 성수동2가 333-123,시설물관리,1,2014-09,37.542111,127.052915
서울특별시 성동구청,서울특별시 성동구 응봉새말어린이시설물관리,서울특별시 성동구 응봉동 228-23,시설물관리,1,2016-11,37.551719,127.033632
서울특별시 성동구청,서울특별시 성동구 용답길 86 용답휴식근린시설물관리,서울특별시 성동구 용답동 128-3,시설물관리,2,2014-09,37.570031,127.047262
서울특별시 성동구청,서울특별시 성동구 독서당로59길 45,서울특별시 성동구 응봉동 265-1,생활방범,3,2014-09,37.552843,127.031768
서울특별시 성동구청,서울특별시 성동구 마장로42길 11,서울특별시 성동구 마장동 780-2,생활방범,3,2014-09,37.566281,127.045393
서울특별시 성동구청,서울특별시 성동구 고산자로 164,서울특별시 성동구 행당동 349,생활방범,3,2014-09,37.553511,127.038271
서울특별시 성동구청,서울특별시 성동구 사근동11길 23-1,서울특별시 성동구 사근동 220-5,생활방범,3,2014-09,37.562438,127.047007
서울특별시 성동구청,서울특별시 성동구 뚝섬로 404,서울특별시 성동구 성수동2가 331-200,생활방범,3,2014-09,37.538541,127.055381
서울특별시 성동구청,서울특별시 성동구 둘레5길 10,서울특별시 성동구 성수동1가 208,생활방범,1,2013-11,37.537864,127.048196
서울특별시 성동구청,서울특별시 성동구 사근동11길 57-1,서울특별시 성동구 사근동 293-2,생활방범,3,2014-09,37.565221,127.047021
서울특별시 성동구청,서울특별시 성동구 독서당로62길 10,서울특별시 성동구 응봉동 193-111,생활방범,4,2014-09,37.549588,127.031721
서울특별시 성동구청,서울특별시 성동구 고산자로2라길 2,서울특별시 성동구 행당동 128-76,생활방범,2,2014-09,37.556326,127.039144
서울특별시 성동구청,서울특별시 성동구 둘레길 115,서울특별시 성동구 성수동2가 645-1,생활방범,3,2014-09,37.534721,127.056094
서울특별시 성동구청,서울특별시 성동구 고산자로18길 5-1,서울특별시 성동구 마장동 514-4,생활방범,4,2014-09,37.567185,127.037665
서울특별시 성동구청,서울특별시 성동구 서울숲2길 11-26,서울특별시 성동구 성수동1가 685-437,생활방범,4,2014-09,37.547754,127.040271
서울특별시 성동구청,서울특별시 성동구 송정길 8,서울특별시 성동구 송정동 67-28,생활방범,2,2014-09,37.548506,127.061058
서울특별시 성동구청,서울특별시 성동구 마장로 289,서울특별시 성동구 마장동 773-1,생활방범,3,2014-09,37.565821,127.041643
서울특별시 성동구청,서울특별시 성동구 무수막길 60,서울특별시 성동구 금호동2가 736,생활방범,3,2014-09,37.551431,127.021747
서울특별시 성동구청,서울특별시 성동구 고산자로2길 10-7,서울특별시 성동구 응봉동 228-55,생활방범,4,2014-09,37.552042,127.036365
서울특별시 성동구청,서울특별시 성동구 성덕정길 127,서울특별시 성동구 성수동2가 573-12,생활방범,4,2014-09,37.536794,127.057449
서울특별시 성동구청,서울특별시 성동구 무학봉28길 26,서울특별시 성동구 행당동 286-24,생활방범,3,2014-09,37.561136,127.034343
서울특별시 성동구청,서울특별시 성동구 무학봉12길 3-11,서울특별시 성동구 하왕십리동 979-12,생활방범,2,2014-09,37.560371,127.029578
서울특별시 성동구청,서울특별시 성동구 무학봉12길 6,서울특별시 성동구 하왕십리동 980-34,생활방범,1,2009-02,37.560275,127.029142
서울특별시 성동구청,서울특별시 성동구 고산자로2길 4-1,서울특별시 성동구 응봉동 228-21,생활방범,1,2013-11,37.551827,127.035626
서울특별시 성동구청,서울특별시 성동구 자동차시장1길 56,서울특별시 성동구 용답동 234-1,생활방범,1,2013-11,37.560283,127.064541
서울특별시 성동구청,서울특별시 성동구 독서당로62가길 64,서울특별시 성동구 응봉동 270,시설물관리,1,2014-01,37.548492,127.031881
서울특별시 성동구청,서울특별시 성동구 고산자로 160,서울특별시 성동구 응봉동 15-1,시설물관리,1,2014-01,37.554619,127.035158
서울특별시 성동구청,서울특별시 성동구 금호산9길 9,서울특별시 성동구 금호동3가 1266,시설물관리,2,2014-01,37.549371,127.018703
서울특별시 성동구청,서울특별시 성동구 고산자로 249,서울특별시 성동구 도선동 35-2,시설물관리,1,2014-01,37.561784,127.035247
서울특별시 성동구청,서울특별시 성동구 독서당로57가길 24,서울특별시 성동구 금호동1가 산37-1,시설물관리,1,2014-01,37.553631,127.027777
서울특별시 성동구청,서울특별시 성동구 왕십리로16길 12-21,서울특별시 성동구 성수동1가 656-1736,시설물관리,1,2013-11,37.549897,127.045895
